EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
431620482,OZARK FOOD PANTRY,1 SUNSET PARK,FESTUS,63028-1770,998000000,K31,0.0
431620587,MADISON COUNTY COUNCIL FOR DEVELOPMENTALLY DISABLED INC,610 S CHAMBER DR,FREDERICKTOWN,63645-1742,160000000,P82Z,1969828.0
431620614,ST LOUIS METRO ROUND TABLE REPRESENTATIVES ON DEAFNESS INC,13054 KING ARTHUR SPUR,SAINT LOUIS,63146-6060,603000000,P80Z,52313.0
431620774,UNITY CHAPEL CHURCH INC,5250 THEKLA AVE,ST LOUIS,63115-1316,1000000,X20Z,
431620893,MID AMERICA REGION YS MEN INTERNATIONAL,1323 WOODPATH DR,FLORISSANT,63031-1237,324000000,P27Z,6329.0
431622042,MASJID INSHIRAH INC,3664 TROOST AVE,KANSAS CITY,64109-2669,0,X40,
431622404,JEFFERSON PARK INC,4385 MARYLAND AVE,SAINT LOUIS,63108-2703,160000000,L20Z,151961.0
431623576,ELDON PTO,1210 S MAPLE ST,ELDON,65026-2539,0,B94,0.0
431623857,PURDY ALUMNI ASSOCIATION,12723 FARM ROAD 1060,CASSVILLE,65625-8603,40000000,B94Z,0.0
431624009,HOSANNA MISSIONARY BAPTIST CHURCH,4027 E 67TH ST,KANSAS CITY,64132-1469,0,X21,0.0
431624183,CHILLICOTHE EDUCATIONAL FOUNDATION,PO BOX 620,CHILLICOTHE,64601-0620,59000000,B90Z,390401.0
431625535,WRIGHT COUNTY CHILDRENS HOME,528 W NORWOOD ST,NORWOOD,65717-9168,326000000,P34Z,384536.0
431626433,SHIA ISLAMIC EDUCATION CENTER,721 STRECKER RD,WILDWOOD,63011-5448,1000000,X20Z,
431626451,LAMBS BRIDE CHURCH OF GOD,1324 TOWER GROVE AVE,SAINT LOUIS,63110-3838,1000000,X20Z,
431626703,HEARTLAND BAPTIST CHURCH,6829 TELEGRAPH RD,SAINT LOUIS,63129-5300,1000000,X21Z,
431626729,WAGNER AVENUE CHURCH OF CHRIST INC,7912 AMHERST AVE,UNIVERSITY CY,63130-3601,1000000,X20,0.0
431628978,MARANATHA FAMILY WORSHIP CENTER,1235 COLLEGE AVE,KANSAS CITY,64127-1463,0,X20,
431629456,WHITE RIVER VALLEY ELECTRIC TRUST INC,PO BOX 969,BRANSON,65615-0969,561000000,P60Z,243553.0
431629481,MID AMERICA ASSN OF ENVIRONMENTAL PROFESSIONALS,9400 WARD PKWY,KANSAS CITY,64114-3319,123000000,C21Z,0.0
431630213,COMMUNITY COURTYARD,PO BOX 95,PLATTSBURG,64477-0095,296000000,N31B,0.0
431630934,MADISON COUNTY SHELTERED WORKSHOP,425 N CHAMBER DR,FREDERICKTOWN,63645-7943,160000000,P82Z,692450.0
431631010,WEST PLAINS PUBLIC LIBRARY FOUNDATION INC,750 W BROADWAY ST,WEST PLAINS,65775-2369,602000000,B70Z,23449.0
431631076,TRI-LAKES CHRISTIAN CHURCH,116 PATHWAY RD,BRANSON,65616-7870,0,X20,
431631115,SPRINGFIELD CATHOLIC BASEBALL ASSOCIATION,2340 S EASTGATE AVE,SPRINGFIELD,65809-2810,288321000,N20Z,51980.0
431631599,MISSOURI CHAPTER AMERICAN ASSOCIATION ON MENTAL RETARDATION,811 SOUTH CEDAR LAKE COURTMO,COLUMBIA,65203-0000,995123000,P82,0.0
431631638,RURAL ADVOCATES FOR INDEPENDENT LIVING,1100 JAMISON ST,KIRKSVILLE,63501-3944,125000000,R20Z,1765504.0
431632556,LINC ST CHARLES COUNTY,PO BOX 374,WENTZVILLE,63385-0374,7000000,P60Z,694949.0
431633287,OAK GROVE SENIOR CITIZENS INC,801 SW 15TH ST,OAK GROVE,64075-7039,0,P81,0.0
431633822,SPECTRUM HEALTH CARE,1123 WILKES BLVD STE 250,COLUMBIA,65201-4774,123000000,G81Z,1834181.0
431634614,HEART OF AMERICA STAND DOWN FOUNDATION,1301 OAK STREET,KANSAS CITY,64106-2913,994568560,P20,0.0
431636147,SS PETER & PAULS HOME AND SCHOOL ASSOCIATION,502 7TH ST,BOONVILLE,65233-1511,995035000,B94Z,
431638017,WEST PLATTE PARENT TEACHER ORGANIZATION,1025 WASHINGTON ST,WESTON,64098-1046,35000000,B94Z,0.0
431638327,CONCORDIA MISSION SOCIETY INC,2987 S HIGHWAY 94 REAR,DEFIANCE,63341-2831,5000000,X21Z,333389.0
431639620,CALVARY TEMPLE FULL GOSPEL CHURCH INC,6350 E STATE HIGHWAY 86,BLUE EYE,65611-7376,7000000,X21Z,
431640949,MID-MISSOURI LUTHERAN HOSPITAL MINISTRY INC,2201 W ROLLINS RD,COLUMBIA,65203-1433,6000000,X20,0.0
431641112,PHELPS COUNTY FAMILY CRISIS SERVICES INC,PO BOX 2259,ROLLA,65402-2259,399000000,P85Z,1200244.0
431641257,DEMETRIOUS JOHNSON CHARITABLE FOUNDATION,840 GARONNE DR,MANCHESTER,63021-5656,560000000,P20Z,109272.0
431641462,MOUNT JUSTICE MISSIONARY BAPTIST CHURCH,5391 DR M L KING DR,ST LOUIS,63112-4256,0,X21,
431641925,COX ALTERNATIVE CARE OF THE OZARKS INC,PO BOX 10939,SPRINGFIELD,65808-0939,165000000,E92Z,5248929.0
431641927,COX HPS OF THE OZARKS INC,2240 W SUNSET ST STE 104,SPRINGFIELD,65807-6041,154000000,E70Z,27939778.0
431641928,HEALTHCARE SERVICES OF THE OZARKS INC,PO BOX 10939,SPRINGFIELD,65808-0939,165000000,E92Z,19199865.0
431642286,ASSOCIATION FOR PERSONS WITH DISABILITIES INC,1615 W 14TH ST,SEDALIA,65301-5226,160000000,E87Z,0.0
431642900,LIVING ALTERNATIVES PREGNANCY SERVICES,192 EXPRESSWAY LANE SUITE A,BRANSON,65616-7122,564000000,P40Z,235284.0
431643302,HAZELWOOD EVANGELISTIC ASSOCIATION,12500 CAMBRIDGE AVE,GRANDVIEW,64030-2014,994007000,X20,0.0
431643772,SHALOM CHURCH,5491 N HIGHWAY 67,FLORISSANT,63034-2817,1000000,X21,
431643800,VERSAILLES PROJECT GRADUATION,913 W NEWTON ST,VERSAILLES,65084-1811,35000000,B90,0.0
431643910,LIVING FAITH FOUNDATION,1564 FENCORP DR,FENTON,63026-2942,8000000,X22Z,163046.0
431644025,THE EMPOWERED CHURCH INC,12220 FONTAINE LN,SAINT LOUIS,63138-1424,0,X21,
431644724,HUMANE SOCIETY OF RAY COUNTY,PO BOX 622,RICHMOND,64085-0622,913000000,D20Z,0.0
431644735,GREATER SPRINGFIELD BOARD OF REALTORS HELPING PEOPLE INC,1310 E PRIMROSE ST,SPRINGFIELD,65804-4279,399000000,L20Z,22395.0
431644821,NEW MARK BAPTIST CHURCH INC,1410 NE 83RD ST,KANSAS CITY,64118-8204,7000000,X21Z,
431645014,GALT FIRE PROTECTION DISTRICT,PO BOX 5,GALT,64641-0005,407000000,M24Z,37470.0
431645037,SEMO ALLIANCE FOR DISABILITY INDEPENDENCE INC-FISCAL AGENT,755 S KINGSHIGHWAY ST,CPE GIRARDEAU,63703-7605,123000000,P82Z,5898881.0
431645588,IN AS MUCH MINISTRY,2050 PLUMBERS WAY STE 190,LIBERTY,64068-7460,560000000,P20Z,83401.0
431645625,GAMM INCORPORATED,PO BOX 49,LA BELLE,63447-0049,566000000,P30Z,1059739.0
431645629,GRACE COVENANT CHURCH,PO BOX 1921,LEES SUMMIT,64063-7921,1000000,X20Z,
431646072,YOUTH ON THE MOVE CRUSADE INC,1525 CARGILL DR,SAINT LOUIS,63136-2309,328000000,I21Z,0.0
431646843,SICILIAN CULTURAL ASSOCIATION OF ST LOUIS,C/O MR CARMELO DESEMONE 5745 GOETHE,SAINT LOUIS,63109-0000,431000000,R20Z,0.0
431647814,SEYMOUR SENIOR CITIZENS INC,PO BOX 26,SEYMOUR,65746-0026,573000000,F22Z,0.0
431648039,FOOTPRINTS INC,2015 E 35TH ST,KANSAS CITY,64109-2573,0,F21,408598.0
431648892,WOMEN AWARE INC,PO BOX 1282,POPLAR BLUFF,63902-1282,0,P80,0.0
431649550,GRACE BAPTIST CHURCH OF GREATER KANSAS CITY INC,8524 BLUE RIDGE BLVD,RAYTOWN,64138-2959,0,X21,
431650307,NATIONAL DECORATING PRODUCTS ASSOCIATION EDUCATIONAL FOUNDATION,1401 TRIAD CENTER DR,ST PETERS,63376-7353,149000000,B60Z,0.0
431650588,ACTS MINISTRY,1736 E SUNSHINE ST STE 216,SPRINGFIELD,65804-1328,0,X21,44258.0
431650702,SHALOM MISSIONARY BAPTIST CHURCH,3621 PASEO BLVD,KANSAS CITY,64109-2768,0,X20,
431650829,RECOVERY FELLOWSHIP MINISTRIES INC,PO BOX 10826,SNRINAFIELD,65808-0826,1000000,P20Z,163739.0
431650986,GRAIN VALLEY ASSISTANCE COUNCIL,PO BOX 262,GRAIN VALLEY,64029-0262,560000000,P60Z,35662.0
431651163,METROPOLITAN HOUSING DEVELOPMENT CORPORATION,PO BOX 5322,KANSAS CITY,64131-0322,380994000,L20,0.0
431651180,CEDAR LAKE FOUNDATION INC,710 W ESSEX AVE,SAINT LOUIS,63122-3607,29000000,X22Z,76456.0
431651472,FAITH TABERNACLE PENTECOSTAL CHURCH OF MONTGOMERY COUNTY MO,608 MAPLE ST,MONTGOMERY CY,63361-1607,0,X21,
431652927,MISSOURI PUBLIC HEALTH ASSN EDUCATION FOUNDATION INC,PO BOX 126,JEFFERSON CTY,65102-0126,994040123,E70,107.0
431653678,HIGHER HEIGHTS CHRISTIAN CHURCH INC,4657 S GRAND BLVD,ST LOUIS,63111-1425,0,X20,
431654142,AUDRAIN COUNTY AREA CRIME STOPPERS INC,300 N COAL ST,MEXICO,65265-2806,406000000,I20Z,0.0
431654461,THE OWENSVILLE RURAL FIRE PROTECTIV,PO BOX 202,OWENSVILLE,65066-0202,0,M20,108460.0
431654753,BARRY COUNTY COUNCIL ON AGING,1111 FAIR ST,CASSVILLE,65625-1234,575000000,P81Z,140042.0
431655311,CHILD DEVELOPMENT CENTER PARENT ADVISORY COUNCIL,3400 PERSHALL RD,FERGUSON,63135-1408,995035000,B94,0.0
431655471,ASSEMBLY OF FAITH CHURCH,1805 DICK GREGORY PL,ST LOUIS,63113-0000,0,X21,
431655568,NORTHEAST MISSOURI ASSOICATION FOR CITIZENS WITH DISABILITIES,2310 JAMES ST,KIRKSVILLE,63501-5707,160000000,P53Z,0.0
431656059,STE GENEVIEVE COMMUNITY SERVICES FORUM,55 S 3RD ST,STE GENEVIEVE,63670-1601,149000000,P20Z,318344.0
431656074,CENTRAL CROSSING FIRE PROTECTION DISTRICT,PO BOX 86,SHELL KNOB,65747-0086,0,M24,1091043.0
431656689,COX-MONETT HOSPITAL INC,801 N LINCOLN AVE,MONETT,65708-1641,150000000,E22,46885485.0
431657123,PALMYRA AREA MINISTERIAL ALLIANCE,PO BOX 646,PALMYRA,63461-0646,602000000,P20Z,0.0
431657131,MEALS ON WHEELS OF GREATER ST LOUIS,25 BEAVER DR,SAINT LOUIS,63141-7901,575000000,P81B,314666.0
431657335,D A R E ATCHISON COUNTY INC,600 S NEBRASKA ST,ROCK PORT,64482-1128,536000000,F21M,0.0
431657429,FOCUS FOR GRAIN VALLEY INC,33400 E TRUMAN RD,GRAIN VALLEY,64029-8246,0,P30,0.0
431657560,GATEWAY CHAPTER OF THE ASSOCIATION FOR COUPLES IN MARRIAGE ENRICHMENT,22 SAINT ALFRED RD,SAINT LOUIS,63132-4130,563000000,P46Z,0.0
431657835,MISSOURI ASSOCIATION FOR PERSONS WITH INTELLECTUAL DISABILITIES INC,1310 SOUTHERN EXPY,CPE GIRARDEAU,63703-7706,530000000,W90Z,52591.0
431657946,PLATTE COUNTY CHILDRENS TRUST INC,8127 N OAK TRFY,KANSAS CITY,64118-1202,560561000,P20Z,0.0
431658246,GATEWAY REGION VOLLEYBALL ASSOCIATION,10075 BAUER RD,SAINT LOUIS,63128-3210,298000000,N30Z,842878.0
431658449,FRIENDS OF THE MARIES COUNTY LIBRARY,PO BOX 392,VIENNA,65582-0392,602000000,I20Z,0.0
431658584,TABERNACLE OF LIFE CHRISTIAN CHURCH,4173 FAIR AVE,SAINT LOUIS,63115-3431,1000000,X20Z,
431658589,TRI-COUNTY YMCA OF THE OZARKS,PO BOX 541,OSAGE BEACH,65065-0541,324000000,P27Z,778560.0
431659562,GLAD TIDINGS BIBLE COLLEGE INC,2501 DODIER,ST LOUIS,63107-0000,30000000,X20Z,
431660040,HOPE CHURCH OF SPRINGFIELD,2121 S BLACKMAN RD,SPRINGFIELD,65809-2807,1000000,X21,
431660679,LAKE AREA HELPING HANDS INC,PO BOX 1141,CAMDENTON,65020-1141,399000000,L20Z,170096.0
431660744,FINLEY CHARITABLE FOUNDATION INC,PO BOX 242,LAMAR,64759-0242,408000000,L80Z,
431660879,HALLS FERRY MANOR INC,1150 HANLEY INDUSTRIAL CT,SAINT LOUIS,63144-1910,153000000,L80Z,574474.0
431661280,PROMO FUND,2200 GRAVOIS AVE STE 201,SAINT LOUIS,63104-2812,431000000,P20Z,422450.0
431661305,CYSTIC FIBROSIS ASSOCIATION OF WEST PLAINS INC,1619 WEBSTER ST,WEST PLAINS,65775-2227,0,G80,119161.0
431661372,MISSOURIANS FOR SINGLE PAYER HEALTH CARE,438 N SKINKER BLVD,SAINT LOUIS,63130-4834,165000000,E84M,0.0
431661651,STAR HILL PRAIRIE ART INSTITUTE,210 S MAIN ST,ROCK PORT,64482-1532,122000000,P20Z,0.0
431661836,JEFFERSON CITY SENIOR HIGH SCHOOL PARENT TEACHERS ORGANIZATION,325 LEWIS AND CLARK DR,JEFFERSON CTY,65101-5586,35000000,B94,0.0
431662910,JOPLIN CHURCH ALIVE,4025 E 24TH ST,JOPLIN,64804-3414,7001000,X21H,
431663215,RAY-PEC BOOSTER CLUB,PO BOX 31,PECULIAR,64078-0031,317000000,N20Z,43073.0
431663261,BATES COUNTY YOUTH ADVOCACY COUNCIL INC,PO BOX 466,BUTLER,64730-0466,328000000,I21,0.0
431663838,GOLGOTHA PRUNE,401 LAUREL ST,SAINT LOUIS,63112-1619,0,P33,0.0
431664025,HOPE INTERNATIONAL MINISTRIES INCORPORATED,PO BOX 115,CLEVELAND,64734-0115,1007000,X21H,
431664119,CORNERSTONE FELLOWSHIP,706 SUNSET ST,CHILLICOTHE,64601-1910,7000000,X21Z,
431664669,BOYS & GIRLS CLUB OF THE OZARKS,1460 BEE CREEK RD,BRANSON,65616-9155,994288000,O23,1593188.0
431665387,LOVE MINISTRY CHRISTIAN CENTER,6610 BLUE RIDGE BLVD,RAYTOWN,64133-4847,1000000,X20Z,
431665856,HOSPICE 2000 INC,201 S BALTIMORE ST,KIRKSVILLE,63501-3735,179000000,P74Z,1561581.0
431666053,STRONG TOWER RANCH,600 SUNSHINE LN,WRIGHT CITY,63390-4600,29000000,X21M,153437.0
431666596,WEST CENTRAL MISSOURI WILLOW ESTATES INC,106 W 4TH ST,APPLETON CITY,64724-1402,153000000,E91Z,229348.0
431666839,MOUNT ZION BAPTIST CHURCH OF ST CHARLES MISSOURI,PO BOX 714,SAINT CHARLES,63302-0714,1000000,X21Z,
431666987,YMCA OF SOUTHEAST MISSOURI,511 TAYLOR ST,SIKESTON,63801-2110,995324000,P27,1309503.0
431667210,FAMILY SHIELD MINISTRIES INC,7045 PARKWOOD ST,SAINT LOUIS,63116-2112,7000000,X21Z,0.0
431667293,TURNING POINT ADVOCACY SERVICES,PO BOX 426,WARRENTON,63383-0426,994408000,F60,832958.0
431667582,MIDLAND EMPIRE RESOURCES FOR INDEPENDENT LIVING INC,4420 S 40TH ST,SAINT JOSEPH,64503-2157,160000000,P80Z,3763949.0
431668674,SAVE DEVELOPMENT CORPORATION,PO BOX 45301,KANSAS CITY,64171-8301,995380000,L20,210960.0
431668677,NEW LIFE COMMUNITY CHURCH OF ST CHARLES COUNTY,7 RIDGE OAK CT,LAKE ST LOUIS,63367-2129,1000000,X20Z,0.0
431669110,POINT PARENT ORGANIZATION INC,6790 TELEGRAPH RD,SAINT LOUIS,63129-5341,35000000,B94Z,40274.0
431669554,INTERVENTION MINISTRIES,315 N ALBANY AVE,BOLIVAR,65613-1707,994029000,X20,48627.0
431670047,ST LOUIS COMMUNITY ERUV INC,7947 CORNELL AVE,SAINT LOUIS,63130-3704,29000000,P20Z,0.0
431671411,EMERGENCY SERVICES FOR CHILDREN,101 E DALLAS ST,MOUNT VERNON,65712-1401,560000000,P30,
431672120,GOOD SHEPHERD OF THE LIVING GOD,5764 DE GIVERVILLE AVE,ST LOUIS,63112-1615,7000000,X20Z,
431672488,SHOW-ME BEARS,3858A MARKET ST,SAINT LOUIS,63110-1214,0,G81,96500.0
431672909,CHILDRENS HOPE INTERNATIONAL,11780 BORMAN DR,SAINT LOUIS,63146-4135,995560000,P20,726371.0
431673045,MASJID OMAR,PO BOX 280266,KANSAS CITY,64128-0266,0,X40,
431673199,FRIENDLY TEMPLE MISSIONAY BAPTIST CHURCH,5515 DR MARTIN LUTHER KING DR,SAINT LOUIS,63112-4263,0,X21,
431674071,NORTHEAST GOSPEL ASSEMBLY,513 MILWAUKEE ST,KANSAS CITY,64161-9326,0,X20,
431674081,SENIOR CITIZENS OF THE EMINENCE AREA,PO BOX 513,EMINENCE,65466-0513,994575000,P81,0.0
431674461,ALL AMERICAN ATHLETE INC,6042 JENNIFER LANE,HOUSE SPRINGS,63051-0000,994301000,N20,1067998.0
431674906,TOPS CLUB INC,605 FALCONCREST DR,LAKE ST LOUIS,63367-1868,0,E70,0.0
431674968,THE EMPLOYEE BENEFITS INSTITUTE OF KANSAS CITY INC,700 W 47TH ST STE 1100,KANSAS CITY,64112-2050,995123000,L80,85440.0
431675654,ALCOHOLICS ANONYMOUS EASTERN AREA OF MISSOURI,14 SUNNEN DR STE 144,MAPLEWOOD,63143-3812,573000000,F22Z,0.0
431675923,TWIN PIKE FAMILY YMCA,614 KELLY LN,LOUISIANA,63353-2409,994324000,P27,1814273.0
431676013,METROPOLITAN BAPTIST CHURCH,5300 HELEN AVE,JENNINGS,63136-3413,0,X21,
431676029,FAITH TABERNACLE OF GOD INC,1172 ENGLISH SADDLE RD,FLORISSANT,63034-3427,1000000,X20,
431676163,ZION APOSTOLIC PENTECOSTAL CHURCH INC,6715 RYAN CREST DR,FLORISSANT,63033-5128,0,X21,
431676320,TRI-COUNTY ADVISORY BOARD TO PROBATION AND PAROLE,211 COMPASS POINT DR,SAINT CHARLES,63301-4407,566000000,J20Z,0.0
431677581,VALLEY VIEW CHURCH OF CHRIST,ROSE ST N STADIUM BLVD,COLUMBIA,65202-0000,1000000,X22Z,
431677637,ROGERSVILLE AREA SENIOR CENTER INC,PO BOX 52,ROGERSVILLE,65742-0052,569000000,P81,0.0
431677892,NEWSTEAD AVE BAPTIST CHURCH,4370 N MARKET ST,SAINT LOUIS,63113-2614,0,X20,
431677900,MID-AMERICA BUDDHIST ASSN,299 HEGER LN,AUGUSTA,63332-1445,994001000,X50,
431678135,SOUTH COUNTY OLDER RESIDENT COMPUTER CLUB,4275 ROCK ISLAND RD,ARNOLD,63010-4317,0,B60,0.0
431678708,A M E N D INC,1559 VILLE ROSA LN,HAZELWOOD,63042-1664,994157000,F60,0.0
431679146,NORTHLAND FOUNDATION INC,PO BOX 291,KEARNEY,64060-0291,994566000,J21,141305.0
431679924,WOMENS LAW ASSOCIATION,203 HULSTON HALL,COLUMBIA,65211-4300,462000000,I83Z,0.0
431679965,MINERAL AREA MINISTERIAL ASSOCIATION INC,PO BOX 362,PARK HILLS,63601-0362,917000000,P60Z,0.0
431679977,HOPE UNLIMITED INC,100 S KIRKWOOD PL,SAINT LOUIS,63122-6114,994007000,X21,54018.0
431680212,UNITED WAY OF ST FRANCOIS COUNTY INC,739 E KARSCH BLVD,FARMINGTON,63640-3006,560000000,P20Z,216520.0
431680485,HEART OF THE HILLS FOOD HARVEST INC,PO BOX 493,AVA,65608-0493,994560000,K30,108152.0
431680631,ZION CITY CHURCH,3961 IOWA AVE,SAINT LOUIS,63118-4513,1000000,X20Z,
431680758,ST JOSEPH YOUTH ALLIANCE INC,5223 MITCHELL,SAINT JOSEPH,64507-2521,994328000,I21,1166225.0
431680998,KANSAS CITY DOBERMAN RESCUE CLUB,PO BOX 681166,RIVERSIDE,64168-1166,994913284,D20,0.0
431681500,STELLA RURAL VOLUNTEER FIRE DEPARTMENT INC,74 HWY D,ROCKY COMFORT,64861-0000,158000000,M24,0.0
431681655,LIFESOURCE CONSULTANTS INC,119 CHURCH ST STE 219,FERGUSON,63135-2460,994408000,P20,372880.0
431681827,SOCIAL SERVICE ASSOCIATION OF MISSOURI,PO BOX 520,OWENSVILLE,65066-0520,995123000,J22,0.0
431682978,COLLABORATION WORKS,1412 IRON ST,N KANSAS CITY,64116-3920,0,P80,74315.0
431683398,FRIENDS OF THE FAYETTE PUBLIC LIBRARY INC,427 STATE RTE E,FAYETTE,65248-9446,994061000,B70,0.0
431683418,BRIGHTER DAY CHRISTIAN MINISTRY,PO BOX 5985,ST LOUIS,63134-0985,1000000,X20Z,
431683763,SOUTHEAST MISSOURI FAMILY VIOLENCE COUNCIL INC,PO BOX 465,BONNE TERRE,63628-0465,994149000,P40,534164.0
431683809,ST CHARLES ROTARY CLUB CHARITABLE FUND,PO BOX 473,SAINT CHARLES,63302-0473,994328000,P20,103111.0
431684044,COX HEALTH SYSTEMS INSURANCE COMPANY,PO BOX 5750,SPRINGFIELD,65801-5750,0,E31,142004850.0
431684214,SR FOUNDATION INC,605 W 47TH ST STE 350,KANSAS CITY,64112-1912,995602000,E91,100.0
431684408,FULL FAITH CHURCH OF LOVE CITY CHURCH INC,546 HARRISON ST,KANSAS CITY,64106-1262,1000000,X20Z,
431684770,WARREN SENIOR CENTER,PO BOX 1086,RICHLAND,65556-1086,994575000,P81,73502.0
431685074,FELINE FRIENDS OF MISSOURI,1506 CREVE COEUR MILL RD,SAINT LOUIS,63146-2003,994379927,D20,0.0
431685821,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,PO BOX 368,CASSVILLE,65625-0368,922911040,I70,0.0
431685893,EAGLE WINGS MINISTRIES,65 CHESTERFIELD MALL,CHESTERFIELD,63017-4807,995029000,X20,552387.0
431686109,CALVARY COMMUNITY OUTREACH NETWORK,2940 HOLMES ST,KANSAS CITY,64109-1432,328000000,I21Z,375208.0
431686149,JESUS CHRIST TEMPLE OF DELIVERANCE,6150 MINERVA AVE,SAINT LOUIS,63133-2263,0,X21,
431686412,LIVING HUE-MAN,2403 E 46TH ST,KANSAS CITY,64130-1934,994566000,P85,0.0
431686942,CHURCH OF CHRIST WITH THE ELIJAH MESSAGE INC,17006 S GRAHAM RD,PLEASANT HILL,64080-8307,7000000,X20,
431689083,GREENTOP FIRE DEPT,PO BOX 2,GREENTOP,63546-0002,407000000,M24,0.0
431689238,RIVERVIEW WEST FLORISSANT HOUSING CORP,6085 WEST FLORISSANT AVE,SAINT LOUIS,63136-4950,0,P40,0.0
431689394,DEWEYS TOYS FOR KIDS LTD,PO BOX 1253,OSAGE BEACH,65065-1253,994560000,P30,0.0
431689513,COVENANT CHURCH,NORTHLAND OFFICE BLDG STE 208,ST LOUIS,63136-0000,1000000,X20Z,
431689924,C G JUNG SOCIETY OF ST LOUIS,8955 LADUE RD,SAINT LOUIS,63124-2060,995123000,B60,0.0
431691097,GRACE COMMUNITY CHURCH,3668 W WATKINS ST,SPRINGFIELD,65802-5717,1000000,X20Z,
431691291,MISSOURI RURAL HEALTH ASSOCIATION,206 N BISMARK ST,CONCORDIA,64020-8180,0,E70,361455.0
431691683,NEW FRONTIERS INTERNATIONAL-USA,4228 S KINGSHIGHWAY BLVD,SAINT LOUIS,63109-2421,7000000,X20Z,
431691920,RAINBOW GARDENS HOUSING CORPORATION,PO BOX 34,KEYTESVILLE,65261-0034,153380382,P75Z,115745.0
431691956,FRIENDS OF THE DEXTER PUBLIC LIBRARY,PO BOX 443,DEXTER,63841-0443,994602000,B70,0.0
431692193,UNITY MINISTRIES,PO BOX 30152,COLUMBIA,65205-3152,6000000,X20Z,
431692203,RECON INC,161 VONDERA RT 1,ROBERTSVILLE,63072-0000,995179000,E60,824540.0
431692362,STEPPING INTO THE LIGHT INC,1402 HEBERT ST,SAINT LOUIS,63107-3810,1000000,X20Z,
431692463,BROOKFIELD LIBRARY BUILDING CORPORATION,102 E BOSTON ST,BROOKFIELD,64628-1660,61000000,B71I,16203.0
431692620,UNITED VOICE OF ZION FELLOWSHIP INTERNATIONAL INC,1483 HIGHWAY 25 SOUTH,BERNIE,63822-0000,1000000,X21,
431693788,GRACE LIFE FELLOWSHIP INC,1925E E BENNETT ST,SPRINGFIELD,65804-1425,0,X21,
431693970,LACLEDE COUNTY PREGNANCY SUPPORT CENTER,PO BOX 373,LEBANON,65536-0373,994408000,F60,361889.0
431694301,SHARING JESUS WITH THE JAMAICANS INC,507 EAGLE CIR,CARL JUNCTION,64834-9590,5000000,P28Z,48425.0
431694517,TRI-C AREA COMMUNITY DEVELOPMENT ORGANIZATION,412 BERRY,CONCEPTION JCT,64434-0000,0,P20,0.0
431694847,ST PAUL LUTHERAN SCHOOL FOUNDATION,233 W ADAMS,JACKSON,63755-0000,0,B90,0.0
431695604,PARENT TEACHER ORGANIZATION OF THE STATE SCHOOL 3,1403 RIVERSIDE DR,JEFFERSON CTY,65101-4253,35000000,B94Z,0.0
431695653,DAN SALAS MINISTRIES,PO BOX 510234,SAINT LOUIS,63151-0234,994006000,X20,176443.0
431695659,GOSPEL FEAST PENTECOSTAL CHURCH,3819 SAINT FERDINAND AVE,SAINT LOUIS,63113-3512,0,X20,
431695861,CROWN CENTER,8350 DELCREST DRIVE,ST LOUIS,63124-2166,380000000,L22Z,1242231.0
431696249,OAK RIDGE PROPERTY OWNERS INC,39 RIDGEVIEW RD,GREENFIELD,65661-8139,0,W80,0.0
431696326,CHINA CHRISTIAN MISSION,2001 LOVEJOY LN,COLUMBIA,65202-1726,7000000,X20,
431697187,ENTREPRENEUR PROJECT INC,2323 GRAND BLVD,KANSAS CITY,64108-2670,994399000,L20,0.0
431697563,PALESTINE GARDENS NORTH INC,3220 MONTGALL,KANSAS CITY,64128-1902,995382000,L22Z,385072.0
431698004,YOUTH BENEFIT CORPORATION NO 129,9939 GRAVOIS RD,ST LOUIS,63123-4211,995325350,N20,
431698042,TENTH & LAMI INC,4385 MARYLAND AVE,SAINT LOUIS,63108-2703,994160000,P82Z,143006.0
431698151,HOUSE OF PRAYER MESSIANIC CONGREGATION,11469 OLIVE BLVD 208,SAINT LOUIS,63141-7108,1000000,X20Z,
431698317,FARMINGTON REGIONAL COMMUNITY FOUNDATION,302 N WASHINGTON ST,FARMINGTON,63640-1752,994404000,N31,0.0
431698334,PLATTE COUNTY MUSIC PARENTS ASSOCIATION,1501 BRANCH ST,PLATTE CITY,64079-8384,0,B94,0.0
431699033,VETERANS MEMORIAL TEAM,143 S DOGWOOD AVE,REPUBLIC,65738-1501,907000000,W30,0.0
431699278,LYDIAS HOUSE INC,PO BOX 2722,SAINT LOUIS,63116-0722,994380000,L80,1809916.0
431699444,VICTORY LIFE CHURCH,PO BOX 796,ROGERSVILLE,65742-0796,1003006,X20Z,
431699445,CAPE GIRARDEAU SENIOR CENTER FOUNDATION INC,921 N CLARK ST,CPE GIRARDEAU,63701-4430,994296000,N31,0.0
431699497,GRACE FAMILY FELLOWSHIP,1810 OAK TREE ST,ST PETERS,63376-6617,1000000,X20Z,
431699850,MYASTHENIA GRAVIS ASSOCIATION,2340 E MEYER BLVD BLDG 1 STE 300A,KANSAS CITY,64132-2105,994179154,E60,126890.0
