EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
431409233,HOUSTON RURAL FIRE ASSOCIATION,PO BOX 216,HOUSTON,65483-0216,407000000,,64393.0
431409389,COMMUNITY CHAPEL TRUE CHURCH OF THE LIVING GOS,2126 E COLLEGE AVE,ST LOUIS,63107-1125,1006007,,
431409390,TRINITY APOSTOLIC FAITH CHURCH,4430 S MAIN ST,JOPLIN,64804-4635,1000000,,
431409564,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
431410177,PREGNANCY ASSISTANCE CENTER,310 INTERNATIONAL AVE,WASHINGTON,63090-3410,560000000,E400,309832.0
431410865,THORNFIELD VOLUNTEER FIRE DEPARTMENT,PO BOX 243,THORNFIELD,65762-0243,407000000,,0.0
431410873,OPTIMIST INTERNATIONAL,1212 SW HORIZON DR,BLUE SPRINGS,64015-4965,328908905,,22324.0
431411485,ZION LUTHERAN CHURCH,32405 BUS HWY 36 E,MACON,63552-0000,1000000,,
431411824,MISSOURI SEARCH AND RESCUE K-9 INC,1710 NW SAUNDERS RD,BLUE SPRINGS,64015-7252,158995000,,0.0
431411905,NEOSHO IOOF CEMETERY INC,PO BOX 233,NEOSHO,64850-0233,900000000,,55916.0
431412215,BURNS RECOVERED SUPPORT GROUP INC,6220 S LINDBERGH BLVD STE 203,SAINT LOUIS,63123-7839,160994000,,376665.0
431412427,VIETNAM VETERANS OF AMERICA INC,820 SE VISTA DR,LEES SUMMIT,64063-4440,907000000,,0.0
431412491,GREATER ST LOUIS CHURCH,9330 STANSBERRY AVE,SAINT LOUIS,63134-3636,1007000,,
431414973,ST LUKES CARE CENTER INC,1220 E FAIRVIEW AVE,CARTHAGE,64836-3122,153000000,,678118.0
431414978,BETHEL EVANGELISTIC ASSOCIATION INC,420 N CENTRAL ST,SLATER,65349-1512,1000000,,
431415661,AVA FULL GOSPEL CHURCH INC,PO BOX 40,AVA,65608-0040,1560000,,
431415669,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,21547 STATE HIGHWAY 254,WHEATLAND,65779-0000,907908000,,14473.0
431416768,MODERN WOODMEN OF AMERICA,107 W ALDERSGATE DR STE 12,NIXA,65714-7664,211902602,,0.0
431417062,ST ANDREW AT KIMBERLING CITY,30 JAMES RIVER RD,KIMBERLING CY,65686-9702,1029000,,
431417068,OPTIMIST INTERNATIONAL,3607 ROBIN LN,SAINT JOSEPH,64506-1494,328908905,,62661.0
431417717,GRACE LUTHERAN CHURCH,121 W KELLEY ST,DE SOTO,63020-2201,1029000,,
431418110,WORD OF LIFE FELLOWSHIP,RR 1 BOX 57,SHELDON,64784-9507,1000000,,
431418128,MODERN WOODMEN OF AMERICA,3607 MANGO DR,SAINT LOUIS,63129-2239,211902602,,0.0
431418689,ADAPT-ABILITY INC,2309 CHARWOOD ST,SAINT CHARLES,63301-2556,179000000,,73122.0
431418709,SALEM CEMETERY PERPETUAL CARE FUND,12286 MALLARD DR,CONWAY,65632-9111,900000000,,0.0
431419041,BIBLE WAY ASSOCIATION,PO BOX 249,SEYMOUR,65746-0249,1000000,,
431419195,ABUNDANT LIFE CHRISTIAN CENTER A G,5636 HIGHWAY H,PLEASANT HOPE,65725-7138,1002029,,
431419419,HOLY DELIVERANCE CHURCH OF GOD IN CHRIST,3026 E 21ST ST,KANSAS CITY,64127-3224,1000000,,
431419937,MISSOURI COALITION FOR PRIMARY HEALTH CARE,3325 EMERALD LN,JEFFERSON CTY,65109-6879,179000000,,13186650.0
431420289,COUNTRYSIDE CHURCH OF JASPER COUNTY,19932 COUNTY ROAD,JASPER,64755-0000,1000000,,
431420346,GOSPEL LAND OUTREACH CENTER INCORPORATED,PO BOX 227,KAISER,65047-0227,1000000,,
431420350,NEBO-FALCON FIRE PROTECTION DISTRICT,PO BOX 11,FALCON,65470-0011,407000000,,44196.0
431420418,GRACE BIBLE CHURCH OF GRANDVIEW,PO BOX 292,BELTON,64012-0292,1000000,,
431421063,FIRST ASSEMBLY OF GOD,PO BOX 705,OSAGE BEACH,65065-0705,1002029,,
431421252,AIDS PROJECT OF THE OZARKS,1636 S GLENSTONE AVE STE 100,SPRINGFIELD,65804-1527,160149000,G81Z,7808234.0
431421620,CHARLES WIDMER MEMORIAL CEMETERY AND PERPETUAL CARE ASSOCIATION INC,PO BOX 189,SALISBURY,65281-0189,900000000,,
431421673,PHILLIPS MEMORIAL M B C,4034 LEE AVE,ST LOUIS,63107-1519,1000000,,
431422788,ST LOUIS SCOTT GALLAGHER FOUNDATION,1 SOCCER PARK RD,FENTON,63026-2537,321000000,N64Z,8085223.0
431423050,MERCY HEALTH,14528 SOUTH OUTER 40 RD STE 100,CHESTERFIELD,63017-5743,1150120,E02,129824048.0
431423343,LOVE OUTREACH VICTORY TEMPLE,4026 CARTER AVE,ST LOUIS,63107-1501,1000000,,
431423972,WESTPORT MINISTRY,9921 CARLYLE AVE,ST LOUIS,63114-1304,1003000,,
431424471,MARY MARTHA TRHIFT SHOP,9 W KOENIG ST,WENTZVILLE,63385-1408,560000000,,191572.0
431424581,INDEPENDENCE YOUTH COURT,111 E MAPLE AVE,INDEPENDENCE,64050-3066,349000000,,131007.0
431424584,JEFFERSONCITY CHRISTIAN CENTER CHURCH,3614 CHURCH LN,JEFFERSON CTY,65101-8114,1000000,,
431425059,NEW COVENANT CHURCH ST CHARLES,2344 MCKELVEY RD,MARYLAND HTS,63043-1532,1000000,,
431425223,IGLESIA GETSEMANI,5840 E TRUMAN RD,KANSAS CITY,64126-2405,1002029,,
431425356,CITIZENS MEMORIAL HEALTH CARE FOUNDATION,1500 N OAKLAND AVE,BOLIVAR,65613-3011,153000000,E91Z,48367874.0
431425399,METRO TOWERS INC,6138 CITADEL,KANSAS CITY,64110-3591,382000000,,518558.0
431425456,NEW LIFE ASSEMBLY OF GOD,776 W FARM ROAD 186,SPRINGFIELD,65810-2584,1002029,,
431425972,PRIMITIVE APOSTOLIC CHURCH,203 N OLIVE ST,ROLLA,65401-3336,1000000,,
431426172,PEACE LUTHERAN CHURCH,PO BOX 407,SHELL KNOB,65747-0407,1029000,,
431426239,ANUTT FULL GOSPEL MISSION CHURCH,20502 STATE ROUTE K,BEULAH,65436-8203,1000000,,
431426384,OZARKS FOOD HARVEST INC,PO BOX 5746,SPRINGFIELD,65801-5746,560000000,K300,35022018.0
431427082,LEOPOLD-GLENNON FIRE PROTECTION INC,PO BOX 25,LEOPOLD,63760-0025,407000000,,0.0
431427108,NEW LIFE CHRISTIAN CENTER OF CALIFORNIA INCORPORATED,PO BOX 63,CALIFORNIA,65018-0063,1029000,,
431427252,VFW AUXILIARY DEPARTMENT OF MISSOURI,21547 STATE HIGHWAY 254,WHEATLAND,65779-0000,907000000,,0.0
431427425,VOLZ FOUNDATION CHARITABLE TRUST,10849 INDIAN HEAD INDUSTRIAL BLVD,SAINT LOUIS,63132-1166,40560561,,
431427427,FRED A BOSWELL POST 137 AMERICAN LEGION,115 SPRING BLVD,MOUNT VERNON,65712-0000,907908000,,0.0
431427617,MISSOURI NATIONAL EDUCATION ASSN,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
431427618,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
431427619,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
431427621,LIBERTY CHRISTIAN FELLOWSHIP,1815 W LIBERTY DR,LIBERTY,64068-3003,1006007,,
431427757,CORNERSTONE APOSTOLIC CHURCH AND CHRISTIAN SCHOOL,AIRPORT RD,DEXTER,63841-0000,1000000,,
431428076,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,300 N JEFFERSON ST,PRINCETON,64673-1419,907908000,,0.0
431428695,VICTORY CHRISTIAN FELLOWSHIP CENTER INC,PO BOX 36,WAVERLY,64096-0036,1000000,,
431429328,ASSEMBLY OF GOD,PO BOX 96,CAINSVILLE,64632-0096,1002029,,
431429867,AREA MINISTERS FOR CHRIST INC,5401 GENE FIELD RD,SAINT JOSEPH,64506-2094,560000000,P200,2731116.0
431430066,ADULT BASIC LITERACY EDUCATION,204 E DUNKLIN ST,JEFFERSON CTY,65101-3127,160000000,,41090.0
431430330,CHURCH OF CHRIST,62216 JANET BLVD,CALIFORNIA,65018-3147,1000000,,
431430633,APPLETON CITY SENIOR CITIZENS INC,101 W 5TH ST APT 17,APPLETON CITY,64724-1473,381000000,,-71533.0
431430639,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,,0.0
431430735,ROTARY CLUB OF OZARKS LAKE MISSOURI USA,PO BOX 207,OSAGE BEACH,65065-0200,602560994,,44495.0
431430741,CENTERPLACE BRANCHES,709 W MAPLE AVE,INDEPENDENCE,64050-2646,1000000,,
431430756,ST LUKES MANAGEMENT INC,1220 E FAIRVIEW AVE,CARTHAGE,64836-3122,152000000,,4820252.0
431430792,AMVETS,28538 HWY Y,ROCKY MOUNT,65072-0000,907000000,,68341.0
431430807,FIRST CHURCH OF GOD,205 W 5TH ST,MOUNTAIN VIEW,65548-8039,1268000,,
431430909,VALENTINE NEIGHBORHOOD ASSOCIATION,PO BOX 32201,KANSAS CITY,64171-5201,401402404,,0.0
431430912,MACON COUNTY SHELTERED WORKSHOP INC,1103 ENTERPRISE RD,MACON,63552-1305,179000000,J33Z,381418.0
431430961,HUNTINGTONS DISEASE SOCIETY OF AMERICA INC,3286 IVANHOE AVE,SAINT LOUIS,63139-2246,179000000,,
431431260,FRIENDLY CHURCH OF ST JOSEPH MO,3809 E AYRLAWN DR,ST JOSEPH,64503-3502,1000000,,
431431265,FULL SPIRIT COMMUNITY CHURCH,PO BOX 138-PINK HILL EXTENSION RD,OAK GROVE,64075-0000,1000000,,
431431329,WEST COUNTY CLUB OF GREATER ST INC,15409 CLAYTON RD,BALLWIN,63011-3125,573000000,N50Z,72408.0
431431427,JESUS CHURCH INTERNATIONAL INC,4214 NW COOKINGHAM RD,KANSAS CITY,64164-1101,1000000,,
431431430,INDEPENDENT ASSEMBLIES OF GOD,RR 1 BOX 302,GOODMAN,64843-9729,1000000,,
431431600,BENNETT SPRING CHURCH OF GOD,26332 HWY 64A,LEBANON,65536-6798,1268000,,
431432037,GREATER PARADISE BAPTIST CHURCH,1428 N GARRISON AVE,ST LOUIS,63106-1505,1004000,,
431432225,REFUGE FELLOWSHIP,ROUTE 3 BOX 76,BLOOMFIELD,63825-0000,1006000,,
431432526,SENIOR SERVICES OF CHAFFEE MO INC,PO BOX 116,CHAFFEE,63740-0116,382000000,P81Z,299028.0
431432617,MARTHASVILLE VOLUNTEER FIRE DEPARTMENT,PO BOX 101,MARTHASVILLE,63357-0101,407000000,,295886.0
431432678,ROLLA YOUTH BASEBALL AND SOFTBALL,PO BOX 1453,ROLLA,65402-1453,349000000,,0.0
431433136,LEASBURG COMMUNITY VOLUNTEER FIRE DEPARTMENT,PO BOX 47,LEASBURG,65535-0047,407000000,M24,0.0
431433451,MCKENDREE CEMETRY ASSOCIATION INC,2023 MAIN ST,HIGGINSVILLE,64037-1743,900901000,,0.0
431433666,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,P OBOX 808,LILBOURN,63862-0000,907908000,,158807.0
431434860,FIRST ASSEMBLY OF GOD,29296 163RD ST,UNIONVILLE,63565-3135,1002029,,
431435111,DOVER BAPTIST CHURCH OF LEWIS COUNTY,26058 STATE HIGHWAY Z,EWING,63440-2312,1000000,X99Z,
431435156,CHRISTIAN DAY CARE,303 N ELIZABETH AVE,FERGUSON,63135-1947,1000000,,
431435333,COMMUNITY FOOD PANTRY INC,229 N CEDAR ST,NEVADA,64772-2309,560000000,K31Z,90626.0
431435563,KAPPA DELTA PHI,1429 WOODBURY LN,LIBERTY,64068-1266,349000000,,
431436032,RESURRECTION CHURCH,5641 DOVE MEADOW LN,ST LOUIS,63129-5902,1006007,,
431436179,COUNTRYSIDE CHRISTIAN CHURCH,23153 STA1EHIGHWAYH,KIRKSVILLE,63501-0000,1029000,,
431436190,AMERICAN LEGION AUXILIARY,205 N WASHINGTON AVE,UNION,63084-1677,319907000,,0.0
431436425,PRINCE OF PEACE MISSIONARY BAPTIST CHURCH OF JESUS CHRIST IN KANSAS,4301 WABASH AVE,KANSAS CITY,64130-1928,1000000,,
431436604,HENTON CEMTERY OF GENTRY COUNTY MISSOURI,6636 E HIGHWAY 6,WEATHERBY,64497-9113,900000000,,0.0
431436890,UPLOOK CHURCH FELLOWSHIP,15425 MANCHESTER RD STE 33-222,BALWIN,63011-3077,1007000,,
431436901,CROSSROADS UNITED METHODIST CHURCH CEMETERY ASSOCIATION INC,HC 62 BOX 57,SEDGEWICKVLLE,63781-9504,900000000,,0.0
431437030,RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES,57 LOST DUTCHMAN DR,ST PETERS,63376-2539,907908000,,0.0
431437238,FULL GOSPEL LIGHTHOUSE,413 E MAIN ST,DESOTO,63020-2226,1000000,,
431437244,SIKESTON YOUTH SOCCER LEAGUE INCORPORATED,PO BOX 1383,SIKESTON,63801-1383,321000000,O20Z,0.0
431437752,POLK COUNTY CHRISTIAN SOCIAL MINISTRIES,PO BOX 254,BOLIVAR,65613-0254,560000000,P20Z,0.0
431437954,IL RITIRO,PO BOX 38,DITTMER,63023-0038,31150120,,187892.0
431437957,CHURCH OF CHRIST PARMA,RT 1 BOX 20,PARMA,63870-9801,1000000,,
431438716,THE SUSAN BOSWELL FOUNDATION INC,PO BOX 4132,SPRINGFIELD,65808-4132,560000000,,
431438730,HUGHESVILLE COMMUNITY FIRE ASSOCIATION,206 CRAVENS ST,HUGHESVILLE,65334-1029,407000000,,0.0
431438735,ROCK OF AGES CHRISTIAN SERVICEMENS CENTER,PO BOX 1069,ST ROBERT,65584-1069,1000000,,
431438967,HOLY FAMILY CATHOLIC CHURCH PORT HUDSON,124 HOLY FAMILY CHURCH RD,NEW HAVEN,63068-2664,31150120,,
431439177,CHRISTIAN COUNTY ENTERPRISES INC,825 W ENTERPRISE LN,NIXA,65714-8443,160000000,J33Z,1087265.0
431439181,CHURCH OF CHRIST OF MALDEN INC,PO BOX 372,MALDEN,63863-0372,1000000,,
431439394,SPARTA ASSEMBLY OF GOD,PO BOX 239,SPARTA,65753-0239,1002029,,
431439793,SAMARITAN CENTER,1317 S 2ND ST,CLINTON,64735-2829,560000000,P60Z,382735.0
431439795,INROADS INC,10 S BROADWAY STE 1550,SAINT LOUIS,63102-1743,560000000,,
431439843,CENTRAL ASSEMBLY OF GOD,1222 N 18TH ST,SAINT JOSEPH,64501-1308,1002029,,
431439996,CHURCH OF CHRIST,R D 1 BOX 9G,RAYVILLE,64084-0000,1000000,,
431440567,CORENDA PARK HOME OWNERS ASSOCIATION INC,1891 BENDER LN,ARNOLD,63010-1269,401000000,,4450.0
431440660,JUBILEE OUTREACH MINISTRIES,1021 NE BRYCO DR APT B,LEES SUMMIT,64086-5686,1000000,,
431440766,CAIN-GRANT AME CHURCH,5901 TROOST AVE,KANSAS CITY,64110-3145,1000000,,
431440775,AMVETS,1005 S ASH,BUFFALO,65622-0000,907000000,,37724.0
431440782,BUFFALO RURAL FIRE DEPARTMENT INC,PO BOX 377,BUFFALO,65622-0377,158000000,L80Z,41632.0
431440947,RURAL FIRE PROTECTION ASSOCIATION NO 1 OF HOWELL COUNTY MISSOURI,PO BOX 72,PEACE VALLEY,65788-0072,407000000,,0.0
431441400,BOOTHEEL RESOURCE CONSERVATION & DEVELOPMENT INC,1208 FAIRFIELD,SIKESTON,63801-5014,351000000,K200,0.0
431441543,CALVARY BIBLEWAY TABERNACLE,759 LONEDELL RD,ARNOLD,63010-1418,1000000,,
431442175,GLENDALE GATHERING ASSOCIATION,11230 E 14TH ST S,INDEPENDENCE,64052-3806,1560000,,
431442177,MT JOY MISSIONARY BAPTIST CHURCH,1926 E 24TH TER # 3,KANSAS CITY,64127-3715,1000000,,
431442291,NEW LIFE HOLINESS CHURCH,13270 HEAVEN LN,DIXON,65459-8355,1000000,X99Z,
431442499,EXECUTIVE BOARD OF THE MISSOURI BAPTIST CONVENTION,701 COUNTY ROAD 455,NEW FRANKLIN,65274-9518,1029000,,
431443030,LIVELY STONE CHURCH OF GOD APOSTOLIC FAITH,4015 SAINT LOUIS AVE,SAINT LOUIS,63107-2133,1000000,,
431443408,SCOTTISH RITE CLINIC FOR CHILDHOOD LANGUAGE DISORDERS OF ST LOUIS INC,3633 LINDELL BLVD,SAINT LOUIS,63108-3301,30059902,E56Z,72798.0
431443551,BETHEL PRESBYTERIAN CEMETERY ASSOCIATION,2142 WINDING WOODS DR,LIBERTY,64068-7740,900000000,,0.0
431444276,FIRST CHURCH OF GOD,306 N CARLETON ST,FARMINGTON,63640-1346,1268000,,
431444535,HEALING WORD CHURCH,201 S ELM,WINONA,65588-0000,1000000,,
431444773,HILLSBORO FOOD PANTRY INC,PO BOX 168,HILLSBORO,63050-0168,560005000,,64311.0
431445000,GRACE CHRISTIAN ASSEMBLY,2309 BLUE RIDGE BLVD,KANSAS CITY,64129-1416,1000000,,
431445599,MIDWEST COVENANT MINISTRIES INC,PO BOX 585,LEES SUMMIT,64063-0585,5563994,,
431445831,CLINTON SENIOR CENTER BUILDING,970 E SEDALIA AVE,CLINTON,64735-1781,296000000,,50863.0
431446422,BOONSLICK RESIDENTIAL SERVICES INC,PO BOX 239,BOONVILLE,65233-0239,160994000,P73Z,119851.0
431446423,PROCLAIMING LIFE FELLOWSHIP INC,PO BOX 62,LATHROP,64465-0062,1000000,,
431446733,NODAWAY COUNTY SERVICES FOR THE DEVELOPMENTALLY DISABLES INC,PO BOX 454,MARYVILLE,64468-0454,31000000,P820,3224741.0
431446739,MILITARY ORDER OF THE COOTIE OF THE UNITED STATES,6404 PROCTOR AVE,KANSAS CITY,64133-7506,908040907,,0.0
431447055,ST JOHNS MERCYCARE FOUNDATION GROUP RETURN,2727 MCCLELLAND BLVD,JOPLIN,64804-1626,1150120,,
431447066,LIVING WORD APOSTOLIC CHURCH,739 BELLERIVE MANOR DR,SAINT LOUIS,63141-6084,1006007,,
431447758,2866 KOHL-JECK AUXILIARY,1718 COUNTRY ACRES DR,ST PETERS,63376-3339,560000000,,10788.0
431447836,RAINBOW VILLAGE II INC,1240 DAUTEL LN,SAINT LOUIS,63146-5533,153160382,P73Z,160145.0
431448025,LOVE IN ACTION MESSIAHS ENDTIME MINISTRIES,4560 EMERSON AVE,ST LOUIS,63120-2238,1000000,X99Z,
431448028,PEA RIDGE PENTECOSTAL CHURCH,PO BOX 743,SULLIVAN,63080-0743,1029000,,
431448210,INDIAN FOOTHILLS CHRISTIAN CHURCH,PO BOX 751,MARSHALL,65340-0751,1000000,,
431449076,COMMUNITY AMBULANCE SERVICE,PO BOX 132,META,65058-0132,158000000,,19651.0
431449175,WEST CENTRAL MISSOURI PRAIRIE ESTATES INCORPORATED,106 W 4TH ST,APPLETON CITY,64724-1402,382000000,L210,359654.0
431449179,ONE ACCORD BAPTIST CHURCH OF BELTON MISSOURI,510 TUMBLEWEED PL,BELTON,64012-3230,1000000,,
431449406,GRACE BAPTIST CHURCH OF MAITLAND MISSOURI,318 ELM ST,MAITLAND,64466-7146,1002003,,
431450310,HOPEWELL BAPTIST CHURCH,RR 1,WEATHERBY,64497-9801,1000000,,
431450394,NAZARETH LIVING CENTER,2 NAZARETH LANE,ST LOUIS,63129-7600,1030150,E910,20579478.0
431450457,BJC HOME CARE SERVICES,4901 FOREST PARK AVE STE 1200,SAINT LOUIS,63108-1402,449000000,P75Z,
431450475,SUSANNE CORPORATION,1423 DAVID RD,MOUNT VERNON,65712-2118,153000000,L21Z,200176.0
431450478,WARRENTON CHRISTIAN CHURCH,25891 S HWY 47,WARRENTON,63383-0000,1029000,,
431450479,ST JOSEPH RESTORATION BRANCH CHARITABLE TRUST,5419 S 22ND ST,ST JOSEPH,64503-2248,1000000,,
431450684,CALVARY FELLOWSHIP CHURCH INC,RT 1 BOX 103,DUKE,65461-0000,1006000,,
431451574,CONTRIBUTING EMPLOYERS AND INTERNATIONAL UNION OF OPERATING,11000 LIN VALLE DR,SAINT LOUIS,63123-7215,126000000,,0.0
431452059,LIBERTY CHRISTIAN CHURCH OF ST LOUIS INC,4630 LONGSPUR DR,ST LOUIS,63128-2316,1000000,,
431452302,GOOD SHEPHERD PROGRAMS,7654 NATURAL BRIDGE RD,SAINT LOUIS,63121-4905,1150120,,0.0
431452426,BARNES JEWISH ST PETERS HOSPITAL INC,10 HOSPITAL DR,SAINT PETERS,63376-1659,449000000,E220,
431452591,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,PO BOX 645,KEARNEY,64060-0645,907908000,,42452.0
431452595,S M S WESLEY FOUNDATION,816 S NATIONAL AVE,SPRINGFIELD,65804-0026,1919000,,
431453097,BETHEL CHURCH INC,RR 1 BOX 1742,SEYMOUR,65746-9768,1000000,,
431453107,PRESBYTERIAN URBAN MINISTRY NETWORK OF KANSAS CITY,3210 MICHIGAN AVE,KANSAS CITY,64109-2055,1029007,,
431453109,AFFTON LADY ELKS,6330 HEEGE RD,SAINT LOUIS,63123-2652,560000000,,0.0
431453127,OREGON COUNTY SHELTERED WORKSHOP,PO BOX 459,ALTON,65606-0459,160000000,,280824.0
431453835,VINE & FIG TREE,PO BOX 179,POWERSITE,65731-0179,1000000,,0.0
431454188,CLINTON SCOUT CENTER INC,PO BOX 386,CLINTON,64735-0386,320349000,,0.0
431454432,GOOD SHEPHERD LUTHERAN CHURCH,PO BOX 257,CARTHAGE,64836-0257,1029000,,
431454504,CHRIST CHAPEL,2151 TRAILCREST DR,ST LOUIS,63122-2141,1002000,,
431454632,GRACE EVANGELICAL CHURCH,5103 SOUTH 5OTH STREET,SAINT JOSEPH,64507-0000,1000000,X20,
431454639,CHURCH OF THE FIRSTBORN INC,3432 MESSANIE ST APT 2A,SAINT JOSEPH,64501-3526,1000000,,
431454640,ST BARNABAS LEARNING CENTER,115 PIEPER RD,OFALLON,63366-4388,1150120,,
431455503,MODERN WOODMEN OF AMERICA,803 EVE ORCHID DR,GREENWOOD,64034-7802,211902602,,0.0
431455517,GUILFORD COMMUNITY CENTER,301 WILSON STREET,GUILFORD,64457-0000,296000000,,0.0
431455611,SYCAMORE-ELMS INC,9150 E 41ST TER,KANSAS CITY,64133-1448,382994000,L80Z,134102.0
431455622,AHEPA 53-II INC,3607 LEMAY FERRY ROAD,ST LOUIS,63125-4561,382000000,P75Z,634518.0
431455642,GATEWAY BIBLE CHURCH OF ST PETERS,500 JUNGERMANN RD BOX 8,ST PETERS,63376-2775,1000000,,
431455643,PINE VIEW CHRISTIAN HOME INC,4281 HIGHWAY 17,SUMMERSVILLE,65571-8204,326000000,,781972.0
431456062,THE BROOKFIELD MINISTRIES INC,114 E BROOKS ST,BROOKFIELD,64628-1728,560602000,,0.0
431456253,THE WORD TABERNACLE,PO BOX 1348,ST CHARLES,63302-1348,1000000,,
431456877,VETERANS OF FOREIGN WARS DEPT OF MISSOURI 5993 VFW POST,RR 2 BOX 815,AVA,65608-9658,907908000,,0.0
431456897,NEW CREATION BIBLE CHURCH,1723 S PROSPECT AVE,SEDALIA,65301-7145,1006007,,
431457073,THE HINDU TEMPLE OF ST LOUIS,725 WEIDMAN RD,BALLWIN,63011-4207,1000000,,
431457194,KANSAS CRIME STOPPERS ASSOCIATION,3100 BROADWAY BLVD STE 226,KANSAS CITY,64111-2494,406528328,,0.0
431457566,MESSIAH LUTHERAN CHURCH,5911 S HIGHWAY 94,WELDON SPRING,63304-5611,1029000,,
431457713,TABERVILLE COMMUNITY VOLUNTEER FIRE DEPARTMENT,1185 SW HIGHWAY H,ROCKVILLE,64780-5121,407000000,,0.0
431458024,POMONA CHURCH OF CHRIST INC,PO BOX 332,WILLOW SPGS,65793-0332,1000000,,
431458051,DISABLED AMERICAN VETERANS,1100 N MAPLE,BUFFALO,65622-0000,264927160,,0.0
431458148,TWIN BRIDGES VOLUNTEER FIRE DEPARTMENT INC,RR 1 BOX 172A,WILLOW SPGS,65793-9635,407000000,,0.0
431458149,LIGHTHOUSE ASSEMBLY,RT 5 BOX 470,SALEM,65560-9805,1000000,,
431458375,KIRKSVILLE BASEBALL ASSOCIATION,407 S ELSON ST,KIRKSVILLE,63501-3448,32000000,N63Z,0.0
431458562,ST THOMAS MISSIONARY BAPTIST CHURCH,2502 PROSPECT AVE,KANSAS CITY,64127-3943,1000000,,
431458953,GRACE BIBLE CHURCH,1912 CENTRAL PKWY,FLORISSANT,63031-2730,1059349,,
431459153,HUMANSVILLE FULL GOSPEL CHURCH,308 BUFFALO STREET,HUMANSVILLE,65674-0000,1000000,,
431459339,KENNEY MEMORIAL CEMETERY ASSOCIATION,231 BUCHANAN RD,JOPLIN,64801-1793,900000000,Y50,0.0
431459368,CHURCH IN JOPLIN,1401 W 17TH ST,JOPLIN,64804-0416,1000000,,
431459495,MISSOURI BAPTIST HOSPITAL OF SULLIVAN,4901 FOREST PARK AVE STE 1200,SAINT LOUIS,63108-1402,449000000,P75Z,
431459616,ANGELIC HOUSE OF PRAYER CHURCH OF GOD,2713 BACON ST,ST LOUIS,63106-1006,1000000,,
431459618,ALL CREATION NORTHVIEW HOLINESS FAMILY CHURCH OF GOD IN CHRIST,1442 HUDSON RD,SAINT LOUIS,63135-1431,1029000,,
431459919,INDEPENDENCE BRANCH,707 N ALLEN RD,INDEPENDENCE,64050-1403,1000000,,
431460080,THE RIVER,25625 HIGHWAY 17,WAYNESVILLE,65583-2292,1000000,,
431460340,EAST SIDE BAPTIST CHURCH OF INDEPENDENCE,19901 E 78 HWY,INDEPENDENCE,64057-2013,1029000,,
431460418,OZARK COUNTY LIBRARY CORP,PO BOX 518,GAINESVILLE,65655-0518,61000000,,0.0
431460609,LADDONIA LEISURE MANOR INC,PO BOX 149,LADDONIA,63352-0149,381000000,,56502.0
431460693,HOUSE OF PRAYER WEST,1218 PURDUE AVE,UNIVERSITY CY,63130-1842,1000000,,
431460694,CHILLICOTHE ROTARY CLUB FOUNDATION INC,PO BOX 620,CHILLICOTHE,64601-0620,902000000,,0.0
431460913,RESTORATION BRANCH CHARITABLE TRUST,16109 E 30TH ST S,INDEPENDENCE,64055-2703,1007000,,
431460922,DONGOLA CEMETERY ASSOCIATION INC,RR 82 BOX 2640,ADVANCE,63730-9400,900000000,,0.0
431461234,SEYMOUR CHURCH OF NAZARENE,PO BOX 477,SEYMOUR,65746-0477,1000000,,
431461626,AMERICAN DAY CARE MANAGEMENT ASSOCIATION,3504 DANA AVE,LEES SUMMIT,64082-4528,574994000,P33Z,0.0
431461747,BIBLEWAY CHURCH OF OUR LORD JESUS CHRIST OF THE APOSTOLIC FAITH INC,10735 VORHOF DR,ST LOUIS,63136-5731,1000000,,
431461870,FRIENDS OF THE ROBERTSON MEMORIAL PUBLIC LIBRARY,2023 MAIN STREET,HIGGINSVILLE,64037-1743,602061995,,0.0
431461973,ST LOUIS ANIMAL RIGHTS TEAM INC,PO BOX 440161,SAINT LOUIS,63144-4161,913000000,,0.0
431462369,PEARSON FAMILY FOUNDATION,PO BOX 280,HARRISONVILLE,64701-0280,915000000,,
431462372,TERRY MCCURDY MINISTRIES INC,2313 N FLORIDA AVE,JOPLIN,64801-1208,1000000,,
431462407,CHURCH OF CHRIST OF SOUTH VAN BUREN MISSOURI,PO BOX 884,VAN BUREN,63965-0884,1000000,,
431462553,FAITH BIBLE CHURCH OF ST LOUIS MO,6429 CHRISTOPHER DR,ST LOUIS,63129-4904,1000000,,
